account_id,customer_id,account_type,currency,opened_date,status,credit_limit,last_updated_at
ACC002188,CUST01117,credit,gbp,2025-04-16,closed,25000,2025-04-16 05:36:14
ACC002189,CUST01117,SAVINGS,GBP,2024-02-06,ACTIVE,0,2024-02-06 08:25:31
ACC002190,CUST01118,CHECKING,gbp,2024-08-04,closed,0,2024-08-04 16:33:36
ACC002191,CUST01118,CHECKING,gbp,2025-04-17,closed,0,2025-04-17 18:54:06
ACC002192,CUST01119,CREDIT,INR,2025-03-30,active,5000,2025-03-30 09:40:07
ACC002193,CUST01119,checking,INR,2024-11-22,closed,0,2024-11-22 06:56:59
ACC002194,CUST01120,CHECKING,NGN,2025-04-09,CLOSED,0,2025-04-09 02:06:50
ACC002195,CUST01120,CREDIT,gbp,2025-03-08,ACTIVE,10000,2025-03-08 04:14:45
ACC002196,CUST01121,CHECKING,EUR,2024-12-17,active,0,2024-12-17 17:04:15
ACC002197,CUST01121,SAVINGS,USD,2025-03-07,CLOSED,0,2025-03-07 16:13:27
ACC002198,CUST01122,SAVINGS,GBP,2025-05-20,active,0,2025-05-20 12:32:42
ACC002199,CUST01122,SAVINGS,NGN,2024-07-16,active,0,2024-07-16 07:14:16
ACC002200,CUST01123,credit,gbp,2025-06-07,closed,5000,2025-06-07 03:45:55
ACC002201,CUST01124,CREDIT,USD,2024-09-07,ACTIVE,1000,2024-09-07 05:58:59
ACC002202,CUST01124,SAVINGS,EUR,2025-04-27,CLOSED,0,2025-04-27 07:32:18
ACC002203,CUST01124,credit,USD,2025-06-19,active,0,2025-06-19 09:03:56
ACC002204,CUST01125,CREDIT,JPY,2024-04-09,active,1000,2024-04-09 14:21:03
ACC002205,CUST01125,CHECKING,NGN,2024-05-22,ACTIVE,0,2024-05-22 02:13:35
ACC002206,CUST01126,credit,USD,2025-03-11,FROZEN,10000,2025-03-11 14:41:30
ACC002207,CUST01127,CREDIT,usd,2025-06-06,active,25000,2025-06-06 23:01:35
ACC002208,CUST01128,CREDIT,JPY,2025-06-08,closed,5000,2025-06-08 22:41:47
ACC002209,CUST01128,checking,usd,2025-03-05,ACTIVE,0,2025-03-05 10:08:31
ACC002210,CUST01129,credit,JPY,2024-04-07,closed,25000,2024-04-07 09:48:41
ACC002211,CUST01129,SAVINGS,JPY,2025-06-20,ACTIVE,0,2025-06-20 10:32:29
ACC002212,CUST01130,savings,gbp,2025-05-13,FROZEN,0,2025-05-13 03:25:30
ACC002213,CUST01131,checking,usd,2025-02-01,CLOSED,0,2025-02-01 16:29:46
ACC002214,CUST01131,CREDIT,GBP,2025-04-27,closed,5000,2025-04-27 06:38:04
ACC002215,CUST01131,CREDIT,INR,2025-05-30,ACTIVE,0,2025-05-30 00:23:34
ACC002216,CUST01132,CHECKING,USD,2024-12-21,FROZEN,0,2024-12-21 00:30:57
ACC002217,CUST01132,CHECKING,NGN,2025-05-12,CLOSED,0,2025-05-12 18:03:00
ACC002218,CUST01132,savings,usd,2025-02-16,active,0,2025-02-16 08:27:46
ACC002219,CUST01133,CREDIT,gbp,2024-11-29,closed,0,2024-11-29 16:11:09
ACC002220,CUST01134,credit,usd,2024-11-10,active,10000,2024-11-10 12:52:34
ACC002221,CUST01134,savings,gbp,2025-04-22,active,0,2025-04-22 09:55:01
ACC002222,CUST01135,savings,JPY,2025-06-30,closed,0,2025-06-30 17:23:30
ACC002223,CUST01135,savings,NGN,2024-05-22,closed,0,2024-05-22 20:20:57
ACC002224,CUST01135,savings,USD,2025-06-30,FROZEN,0,2025-06-30 14:51:11
ACC002225,CUST01136,checking,usd,2025-01-14,FROZEN,0,2025-01-14 10:59:31
ACC002226,CUST01137,CREDIT,usd,2025-04-17,FROZEN,1000,2025-04-17 20:25:13
ACC002227,CUST01138,savings,JPY,2025-02-09,active,0,2025-02-09 13:09:13
ACC002228,CUST01138,savings,gbp,2025-03-07,closed,0,2025-03-07 09:00:58
ACC002229,CUST01139,SAVINGS,NGN,2024-12-29,FROZEN,0,2024-12-29 01:02:58
ACC002230,CUST01139,savings,NGN,2024-11-13,active,0,2024-11-13 13:23:42
ACC002231,CUST01139,credit,NGN,2025-01-24,FROZEN,0,2025-01-24 17:33:31
ACC002232,CUST01140,savings,JPY,2024-12-06,active,0,2024-12-06 03:30:22
ACC002233,CUST01140,SAVINGS,NGN,2025-04-18,ACTIVE,0,2025-04-18 18:11:40
ACC002234,CUST01140,savings,JPY,2024-10-24,FROZEN,0,2024-10-24 03:59:16
ACC002235,CUST01141,savings,USD,2024-12-01,active,0,2024-12-01 03:36:22
ACC002236,CUST01142,CHECKING,NGN,2025-03-15,active,0,2025-03-15 15:16:39
ACC002237,CUST01142,SAVINGS,GBP,2025-02-09,CLOSED,0,2025-02-09 00:45:20
ACC002238,CUST01142,CREDIT,EUR,2025-03-03,ACTIVE,5000,2025-03-03 10:36:18
ACC002239,CUST01143,checking,gbp,2025-03-31,closed,0,2025-03-31 20:51:33
ACC002240,CUST01143,CREDIT,JPY,2025-01-23,active,10000,2025-01-23 09:29:13
ACC002241,CUST01143,CHECKING,NGN,2025-04-16,active,0,2025-04-16 11:38:33
ACC002242,CUST01144,savings,EUR,2025-01-01,closed,0,2025-01-01 22:50:52
ACC002243,CUST01144,CREDIT,usd,2025-02-09,CLOSED,5000,2025-02-09 18:39:02
ACC002244,CUST01145,CHECKING,gbp,2024-12-13,ACTIVE,0,2024-12-13 15:01:25
ACC002245,CUST01146,CREDIT,GBP,2024-04-05,FROZEN,25000,2024-04-05 17:28:11
ACC002246,CUST01147,credit,EUR,2025-05-11,active,25000,2025-05-11 19:01:58
ACC002247,CUST01147,CHECKING,GBP,2024-12-13,active,0,2024-12-13 10:06:15
ACC002248,CUST01147,credit,USD,2025-02-04,FROZEN,1000,2025-02-04 00:41:58
ACC002249,CUST01148,CHECKING,gbp,2024-12-15,FROZEN,0,2024-12-15 13:21:23
ACC002250,CUST01149,CHECKING,NGN,2025-03-11,FROZEN,0,2025-03-11 22:32:33
ACC002251,CUST01149,checking,CAD,2024-02-26,FROZEN,0,2024-02-26 00:49:15
ACC002252,CUST01149,savings,EUR,2024-09-30,FROZEN,0,2024-09-30 15:19:53
ACC002253,CUST01150,CHECKING,NGN,2025-05-26,FROZEN,0,2025-05-26 16:04:16
ACC002254,CUST01151,checking,gbp,2024-11-14,FROZEN,0,2024-11-14 06:12:52
ACC002255,CUST01151,CREDIT,NGN,2024-11-12,ACTIVE,1000,2024-11-12 23:21:19
ACC002256,CUST01151,credit,usd,2025-05-03,closed,1000,2025-05-03 13:08:53
ACC002257,CUST01152,SAVINGS,JPY,2025-05-19,closed,0,2025-05-19 23:08:36
ACC002258,CUST01153,CREDIT,USD,2024-04-08,CLOSED,5000,2024-04-08 11:47:04
ACC002259,CUST01153,CREDIT,usd,2025-02-28,FROZEN,0,2025-02-28 15:10:44
ACC002260,CUST01153,savings,gbp,2024-05-07,CLOSED,0,2024-05-07 20:12:51
ACC002261,CUST01154,checking,CAD,2024-07-04,closed,0,2024-07-04 05:37:45
ACC002262,CUST01154,savings,NGN,2024-09-04,FROZEN,0,2024-09-04 11:12:21
ACC002263,CUST01154,savings,JPY,2025-06-12,closed,0,2025-06-12 00:35:36
ACC002264,CUST01155,savings,JPY,2025-06-16,CLOSED,0,2025-06-16 22:29:08
ACC002265,CUST01156,savings,gbp,2025-01-22,ACTIVE,0,2025-01-22 19:00:08
ACC002266,CUST01156,SAVINGS,gbp,2024-11-14,FROZEN,0,2024-11-14 02:54:18
ACC002267,CUST01157,CHECKING,usd,2024-09-27,closed,0,2024-09-27 03:30:51
ACC002268,CUST01157,credit,EUR,2024-10-30,ACTIVE,5000,2024-10-30 08:07:33
ACC002269,CUST01157,savings,CAD,2025-06-01,active,0,2025-06-01 23:31:22
ACC002270,CUST01158,credit,CAD,2025-04-21,ACTIVE,0,2025-04-21 03:44:37
ACC002271,CUST01158,savings,usd,2024-12-21,CLOSED,0,2024-12-21 08:01:23
ACC002272,CUST01158,checking,JPY,2024-12-18,closed,0,2024-12-18 00:38:36
ACC002273,CUST01159,savings,CAD,2024-12-13,active,0,2024-12-13 10:41:56
ACC002274,CUST01159,credit,EUR,2025-03-02,ACTIVE,10000,2025-03-02 12:50:11
ACC002275,CUST01160,SAVINGS,CAD,2025-03-19,closed,0,2025-03-19 22:29:36
ACC002276,CUST01160,savings,INR,2024-12-30,ACTIVE,0,2024-12-30 16:11:58
ACC002277,CUST01160,CHECKING,gbp,2024-12-28,active,0,2024-12-28 02:07:38
ACC002278,CUST01161,checking,USD,2024-12-15,FROZEN,0,2024-12-15 08:23:49
ACC002279,CUST01161,savings,gbp,2025-03-23,closed,0,2025-03-23 07:24:08
ACC002280,CUST01162,savings,INR,2025-01-14,CLOSED,0,2025-01-14 19:16:22
ACC002281,CUST01162,SAVINGS,NGN,2024-03-21,FROZEN,0,2024-03-21 20:06:40
ACC002282,CUST01162,CHECKING,gbp,2024-06-16,FROZEN,0,2024-06-16 16:42:59
ACC002283,CUST01163,savings,INR,2024-10-19,FROZEN,0,2024-10-19 20:56:50
ACC002284,CUST01163,CHECKING,INR,2025-03-03,FROZEN,0,2025-03-03 12:03:39
ACC002285,CUST01164,checking,JPY,2025-03-10,closed,0,2025-03-10 17:22:39
ACC002286,CUST01164,savings,EUR,2024-12-26,active,0,2024-12-26 05:17:12
ACC002287,CUST01165,savings,NGN,2025-04-12,active,0,2025-04-12 02:46:47
ACC002288,CUST01165,checking,NGN,2025-06-24,FROZEN,0,2025-06-24 00:28:45
ACC002289,CUST01166,CHECKING,usd,2024-11-08,CLOSED,0,2024-11-08 07:27:01
ACC002290,CUST01166,SAVINGS,CAD,2025-03-21,active,0,2025-03-21 16:28:59
ACC002291,CUST01166,CHECKING,NGN,2024-08-08,active,0,2024-08-08 20:30:41
ACC002292,CUST01167,checking,EUR,2024-12-03,FROZEN,0,2024-12-03 23:42:04
ACC002293,CUST01168,savings,INR,2025-02-01,CLOSED,0,2025-02-01 00:31:03
ACC002294,CUST01169,checking,CAD,2024-12-18,closed,0,2024-12-18 15:34:58
ACC002295,CUST01169,savings,USD,2024-04-03,ACTIVE,0,2024-04-03 07:09:52
ACC002296,CUST01170,SAVINGS,usd,2025-01-04,ACTIVE,0,2025-01-04 16:37:04
ACC002297,CUST01171,SAVINGS,JPY,2025-04-18,closed,0,2025-04-18 23:19:10
ACC002298,CUST01171,CHECKING,USD,2025-01-19,closed,0,2025-01-19 13:24:35
ACC002299,CUST01172,savings,JPY,2024-08-09,CLOSED,0,2024-08-09 01:52:30
ACC002300,CUST01173,savings,JPY,2025-05-29,active,0,2025-05-29 01:20:47
ACC002301,CUST01173,CHECKING,EUR,2025-02-18,closed,0,2025-02-18 00:53:04
ACC002302,CUST01174,SAVINGS,INR,2025-06-10,ACTIVE,0,2025-06-10 08:38:53
ACC002303,CUST01174,SAVINGS,INR,2025-06-19,active,0,2025-06-19 18:42:22
ACC002304,CUST01174,savings,gbp,2025-05-09,active,0,2025-05-09 11:25:10
ACC002305,CUST01175,CHECKING,EUR,2025-02-05,ACTIVE,0,2025-02-05 01:10:36
ACC002306,CUST01175,CHECKING,GBP,2024-10-26,closed,0,2024-10-26 22:24:21
ACC002307,CUST01175,checking,INR,2024-11-29,FROZEN,0,2024-11-29 13:37:10
ACC002308,CUST01176,SAVINGS,NGN,2024-12-14,closed,0,2024-12-14 01:20:29
ACC002309,CUST01177,CREDIT,EUR,2025-02-17,FROZEN,0,2025-02-17 02:44:07
ACC002310,CUST01178,checking,gbp,2025-02-03,active,0,2025-02-03 15:21:00
ACC002311,CUST01178,credit,GBP,2024-09-04,closed,5000,2024-09-04 22:13:34
ACC002312,CUST01179,SAVINGS,CAD,2025-05-31,FROZEN,0,2025-05-31 05:36:40
ACC002313,CUST01179,CHECKING,NGN,2024-07-12,FROZEN,0,2024-07-12 07:27:40
ACC002314,CUST01180,SAVINGS,INR,2024-12-19,FROZEN,0,2024-12-19 09:20:24
ACC002315,CUST01180,checking,usd,2024-06-30,ACTIVE,0,2024-06-30 02:57:48
ACC002316,CUST01181,checking,EUR,2025-06-26,CLOSED,0,2025-06-26 19:02:44
ACC002317,CUST01182,CREDIT,INR,2025-06-23,closed,25000,2025-06-23 15:41:25
ACC002318,CUST01182,savings,INR,2024-12-29,CLOSED,0,2024-12-29 23:00:56
ACC002319,CUST01183,credit,EUR,2025-04-13,CLOSED,0,2025-04-13 03:58:42
ACC002320,CUST01184,checking,JPY,2025-03-01,closed,0,2025-03-01 23:05:46
ACC002321,CUST01185,CHECKING,INR,2024-08-24,FROZEN,0,2024-08-24 19:44:04
ACC002322,CUST01185,credit,USD,2024-04-24,ACTIVE,5000,2024-04-24 19:10:17
ACC002323,CUST01186,checking,USD,2025-02-26,FROZEN,0,2025-02-26 14:39:59
ACC002324,CUST01186,credit,GBP,2025-01-12,ACTIVE,10000,2025-01-12 12:05:48
ACC002325,CUST01186,CREDIT,GBP,2025-02-26,FROZEN,25000,2025-02-26 06:59:19
ACC002326,CUST01187,CREDIT,EUR,2025-05-29,FROZEN,25000,2025-05-29 13:28:36
ACC002327,CUST01187,SAVINGS,GBP,2024-09-26,FROZEN,0,2024-09-26 05:01:13
ACC002328,CUST01187,CHECKING,usd,2024-04-10,closed,0,2024-04-10 04:15:11
ACC002329,CUST01188,savings,INR,2025-06-08,CLOSED,0,2025-06-08 17:43:52
ACC002330,CUST01189,CREDIT,NGN,2024-11-19,FROZEN,0,2024-11-19 07:21:32
ACC002331,CUST01189,SAVINGS,gbp,2024-10-05,FROZEN,0,2024-10-05 21:29:10
ACC002332,CUST01189,SAVINGS,gbp,2025-04-17,FROZEN,0,2025-04-17 05:05:39
ACC002333,CUST01190,CREDIT,JPY,2024-07-03,FROZEN,0,2024-07-03 13:04:25
ACC002334,CUST01190,savings,GBP,2024-07-13,CLOSED,0,2024-07-13 05:32:05
ACC002335,CUST01191,CREDIT,USD,2025-04-28,FROZEN,0,2025-04-28 14:00:10
ACC002336,CUST01191,credit,usd,2024-09-29,active,5000,2024-09-29 13:34:13
ACC002337,CUST01191,savings,JPY,2025-01-22,closed,0,2025-01-22 09:45:44
ACC002338,CUST01192,CREDIT,NGN,2025-01-13,closed,10000,2025-01-13 05:01:46
ACC002339,CUST01192,CREDIT,JPY,2025-05-14,closed,1000,2025-05-14 13:11:52
ACC002340,CUST01192,credit,USD,2024-12-05,FROZEN,5000,2024-12-05 04:44:16
ACC002341,CUST01193,CREDIT,EUR,2025-04-28,CLOSED,10000,2025-04-28 10:44:41
ACC002342,CUST01193,SAVINGS,INR,2025-02-14,active,0,2025-02-14 07:43:24
ACC002343,CUST01194,checking,USD,2025-03-10,ACTIVE,0,2025-03-10 16:50:49
ACC002344,CUST01194,credit,EUR,2025-03-14,FROZEN,0,2025-03-14 04:39:54
ACC002345,CUST01195,CREDIT,GBP,2024-10-12,closed,10000,2024-10-12 05:53:50
ACC002346,CUST01196,CREDIT,GBP,2024-05-17,closed,0,2024-05-17 09:34:56
ACC002347,CUST01196,checking,usd,2024-04-01,closed,0,2024-04-01 03:50:59
ACC002348,CUST01197,savings,EUR,2024-06-30,closed,0,2024-06-30 08:47:53
ACC002349,CUST01197,checking,JPY,2024-11-17,closed,0,2024-11-17 04:21:58
ACC002350,CUST01198,CREDIT,GBP,2025-06-02,active,5000,2025-06-02 04:43:08
ACC002351,CUST01199,CHECKING,usd,2024-12-27,ACTIVE,0,2024-12-27 00:58:53
ACC002352,CUST01200,checking,USD,2025-01-30,ACTIVE,0,2025-01-30 07:56:11
ACC002353,CUST01201,savings,INR,2025-05-04,CLOSED,0,2025-05-04 11:11:13
ACC002354,CUST01202,CHECKING,USD,2025-02-28,closed,0,2025-02-28 06:08:29
ACC002355,CUST01202,CREDIT,JPY,2025-06-08,CLOSED,10000,2025-06-08 14:26:23
ACC002356,CUST01203,CHECKING,USD,2025-03-25,closed,0,2025-03-25 23:57:36
ACC002357,CUST01203,SAVINGS,GBP,2024-11-28,FROZEN,0,2024-11-28 11:18:53
ACC002358,CUST01203,CHECKING,gbp,2025-03-25,ACTIVE,0,2025-03-25 00:29:28
ACC002359,CUST01204,CREDIT,CAD,2024-11-13,active,0,2024-11-13 08:31:09
ACC002360,CUST01204,CHECKING,JPY,2025-04-19,ACTIVE,0,2025-04-19 23:58:54
ACC002361,CUST01204,savings,gbp,2025-06-15,CLOSED,0,2025-06-15 07:37:27
ACC002362,CUST01205,checking,GBP,2025-04-27,FROZEN,0,2025-04-27 13:40:27
ACC002363,CUST01205,savings,CAD,2025-02-22,ACTIVE,0,2025-02-22 01:34:56
ACC002364,CUST01205,CHECKING,GBP,2024-12-30,ACTIVE,0,2024-12-30 18:30:08
ACC002365,CUST01206,checking,USD,2024-12-22,FROZEN,0,2024-12-22 00:16:57
ACC002366,CUST01206,SAVINGS,NGN,2024-09-15,CLOSED,0,2024-09-15 15:57:43
ACC002367,CUST01207,CHECKING,USD,2024-11-23,CLOSED,0,2024-11-23 09:52:57
ACC002368,CUST01208,savings,gbp,2025-05-14,ACTIVE,0,2025-05-14 17:13:27
ACC002369,CUST01208,CHECKING,NGN,2025-03-14,FROZEN,0,2025-03-14 08:03:10
ACC002370,CUST01209,credit,GBP,2025-01-18,FROZEN,0,2025-01-18 14:37:39
ACC002371,CUST01209,savings,JPY,2024-12-16,FROZEN,0,2024-12-16 14:46:45
ACC002372,CUST01210,CREDIT,gbp,2025-04-10,closed,25000,2025-04-10 18:36:17
ACC002373,CUST01211,CREDIT,USD,2024-06-08,FROZEN,5000,2024-06-08 14:08:51
ACC002374,CUST01211,savings,NGN,2024-10-05,closed,0,2024-10-05 04:29:21
ACC002375,CUST01212,CREDIT,NGN,2025-01-30,closed,0,2025-01-30 06:09:10
ACC002376,CUST01213,checking,NGN,2025-03-14,closed,0,2025-03-14 18:31:37
ACC002377,CUST01213,CHECKING,JPY,2025-04-25,active,0,2025-04-25 14:29:34
ACC002378,CUST01213,savings,JPY,2025-06-27,closed,0,2025-06-27 09:07:45
ACC002379,CUST01214,savings,JPY,2024-08-11,CLOSED,0,2024-08-11 21:31:09
ACC002380,CUST01214,SAVINGS,USD,2024-07-07,FROZEN,0,2024-07-07 10:15:14
ACC002381,CUST01214,checking,CAD,2025-04-10,CLOSED,0,2025-04-10 00:33:35
ACC002382,CUST01215,savings,USD,2025-04-22,closed,0,2025-04-22 23:56:51
ACC002383,CUST01216,CHECKING,usd,2024-10-15,active,0,2024-10-15 03:06:16
ACC002384,CUST01217,savings,JPY,2025-02-22,closed,0,2025-02-22 11:02:56
ACC002385,CUST01217,savings,USD,2024-10-12,FROZEN,0,2024-10-12 01:40:54
ACC002386,CUST01218,CHECKING,CAD,2025-02-14,active,0,2025-02-14 21:05:33
ACC002387,CUST01219,SAVINGS,CAD,2025-05-26,closed,0,2025-05-26 12:20:53
ACC002388,CUST01220,CHECKING,INR,2025-06-29,CLOSED,0,2025-06-29 07:10:48
ACC002389,CUST01220,SAVINGS,usd,2024-12-11,active,0,2024-12-11 10:47:09
ACC002390,CUST01221,savings,EUR,2024-10-18,ACTIVE,0,2024-10-18 12:42:47
ACC002391,CUST01221,CREDIT,JPY,2024-05-16,active,10000,2024-05-16 00:13:56
ACC002392,CUST01222,CREDIT,NGN,2024-07-15,active,10000,2024-07-15 16:35:21
ACC002393,CUST01222,SAVINGS,EUR,2024-11-26,active,0,2024-11-26 05:24:50
ACC002394,CUST01223,savings,CAD,2025-05-20,closed,0,2025-05-20 05:50:42
ACC002395,CUST01224,savings,USD,2024-09-16,FROZEN,0,2024-09-16 21:54:24
ACC002396,CUST01224,credit,gbp,2025-05-26,active,0,2025-05-26 00:15:49
ACC002397,CUST01224,CREDIT,gbp,2024-09-28,FROZEN,0,2024-09-28 20:52:07
ACC002398,CUST01225,SAVINGS,NGN,2024-12-06,closed,0,2024-12-06 14:53:32
ACC002399,CUST01225,CHECKING,EUR,2025-01-07,active,0,2025-01-07 02:18:39
ACC002400,CUST01226,CHECKING,USD,2025-06-06,ACTIVE,0,2025-06-06 23:43:31
ACC002401,CUST01226,credit,GBP,2024-07-05,FROZEN,1000,2024-07-05 05:17:23
ACC002402,CUST01227,CHECKING,INR,2024-08-28,active,0,2024-08-28 16:24:11
ACC002403,CUST01227,checking,gbp,2024-07-10,CLOSED,0,2024-07-10 02:23:51
ACC002404,CUST01228,checking,JPY,2025-05-04,closed,0,2025-05-04 09:13:10
ACC002405,CUST01229,SAVINGS,USD,2025-05-22,ACTIVE,0,2025-05-22 01:19:15
ACC002406,CUST01229,savings,JPY,2024-09-18,closed,0,2024-09-18 13:09:42
ACC002407,CUST01230,credit,INR,2024-11-13,active,0,2024-11-13 11:51:44
ACC002408,CUST01231,savings,usd,2024-08-02,CLOSED,0,2024-08-02 21:56:21
ACC002409,CUST01232,CHECKING,INR,2024-12-23,ACTIVE,0,2024-12-23 19:51:50
ACC002410,CUST01232,SAVINGS,JPY,2024-04-23,ACTIVE,0,2024-04-23 18:18:03
ACC002411,CUST01232,CHECKING,CAD,2024-05-19,ACTIVE,0,2024-05-19 01:03:54
ACC002412,CUST01233,savings,usd,2025-02-04,ACTIVE,0,2025-02-04 03:04:57
ACC002413,CUST01233,checking,NGN,2025-03-29,ACTIVE,0,2025-03-29 07:51:28
ACC002414,CUST01233,credit,GBP,2024-12-13,CLOSED,0,2024-12-13 22:33:50
ACC002415,CUST01234,checking,GBP,2025-05-10,ACTIVE,0,2025-05-10 04:14:07
ACC002416,CUST01235,CHECKING,NGN,2025-05-07,closed,0,2025-05-07 18:49:32
ACC002417,CUST01236,CHECKING,USD,2025-03-20,CLOSED,0,2025-03-20 06:35:02
ACC002418,CUST01236,credit,usd,2024-10-06,closed,25000,2024-10-06 14:03:38
ACC002419,CUST01237,CREDIT,CAD,2024-09-17,FROZEN,10000,2024-09-17 12:55:04
ACC002420,CUST01237,credit,JPY,2024-07-13,CLOSED,0,2024-07-13 07:38:56
ACC002421,CUST01237,CREDIT,GBP,2024-12-04,CLOSED,5000,2024-12-04 22:41:15
ACC002422,CUST01238,CREDIT,gbp,2025-01-08,CLOSED,0,2025-01-08 01:42:57
ACC002423,CUST01238,savings,usd,2025-01-01,closed,0,2025-01-01 21:09:47
ACC002424,CUST01239,checking,INR,2024-12-29,active,0,2024-12-29 21:04:32
ACC002425,CUST01239,SAVINGS,JPY,2025-04-21,ACTIVE,0,2025-04-21 13:01:57
ACC002426,CUST01239,credit,usd,2024-09-03,ACTIVE,25000,2024-09-03 19:19:48
ACC002427,CUST01240,CHECKING,EUR,2024-11-22,FROZEN,0,2024-11-22 01:10:07
ACC002428,CUST01240,CREDIT,NGN,2025-05-12,active,10000,2025-05-12 20:34:14
ACC002429,CUST01241,CHECKING,INR,2024-11-18,FROZEN,0,2024-11-18 03:19:22
ACC002430,CUST01241,credit,INR,2024-11-29,FROZEN,0,2024-11-29 20:25:59
ACC002431,CUST01241,checking,CAD,2025-03-30,active,0,2025-03-30 12:12:03
ACC002432,CUST01242,CHECKING,NGN,2025-04-15,FROZEN,0,2025-04-15 19:23:45
ACC002433,CUST01242,savings,USD,2025-04-21,CLOSED,0,2025-04-21 22:00:47
ACC002434,CUST01243,CREDIT,GBP,2024-06-21,FROZEN,5000,2024-06-21 11:52:34
ACC002435,CUST01243,CREDIT,GBP,2024-09-11,closed,5000,2024-09-11 16:29:46
ACC002436,CUST01244,SAVINGS,GBP,2025-02-10,CLOSED,0,2025-02-10 08:18:19
ACC002437,CUST01244,credit,gbp,2025-06-10,CLOSED,25000,2025-06-10 21:59:15
ACC002438,CUST01245,CHECKING,CAD,2025-04-22,FROZEN,0,2025-04-22 21:28:39
ACC002439,CUST01246,savings,gbp,2025-03-09,ACTIVE,0,2025-03-09 00:30:38
ACC002440,CUST01247,savings,CAD,2025-01-06,FROZEN,0,2025-01-06 20:25:55
ACC002441,CUST01247,SAVINGS,NGN,2024-09-20,active,0,2024-09-20 02:13:42
ACC002442,CUST01248,checking,USD,2025-01-15,closed,0,2025-01-15 06:11:00
ACC002443,CUST01249,SAVINGS,CAD,2025-03-03,ACTIVE,0,2025-03-03 01:00:51
ACC002444,CUST01250,credit,gbp,2025-05-26,ACTIVE,10000,2025-05-26 05:21:13
ACC002445,CUST01251,CHECKING,GBP,2025-04-17,ACTIVE,0,2025-04-17 01:13:45
ACC002446,CUST01251,CHECKING,INR,2024-09-28,closed,0,2024-09-28 08:44:07
ACC002447,CUST01251,CHECKING,USD,2025-01-24,active,0,2025-01-24 15:29:32
ACC002448,CUST01252,credit,NGN,2025-03-11,ACTIVE,1000,2025-03-11 12:57:53
ACC002449,CUST01252,checking,USD,2025-01-24,CLOSED,0,2025-01-24 19:08:07
ACC002450,CUST01253,checking,CAD,2025-05-10,FROZEN,0,2025-05-10 01:29:44
ACC002451,CUST01253,credit,USD,2025-01-18,ACTIVE,0,2025-01-18 07:05:13
ACC002452,CUST01253,checking,INR,2025-02-07,FROZEN,0,2025-02-07 12:27:52
ACC002453,CUST01254,CHECKING,USD,2025-02-16,active,0,2025-02-16 13:22:56
ACC002454,CUST01254,credit,usd,2025-04-04,FROZEN,0,2025-04-04 10:08:01
ACC002455,CUST01254,SAVINGS,GBP,2024-08-09,active,0,2024-08-09 05:04:27
ACC002456,CUST01255,SAVINGS,INR,2025-06-11,closed,0,2025-06-11 20:51:10
ACC002457,CUST01255,CHECKING,INR,2024-11-30,FROZEN,0,2024-11-30 22:02:17
ACC002458,CUST01256,CHECKING,INR,2025-04-28,active,0,2025-04-28 14:20:36
ACC002459,CUST01257,CREDIT,USD,2025-05-11,FROZEN,5000,2025-05-11 00:58:41
ACC002460,CUST01258,CREDIT,CAD,2025-06-28,ACTIVE,10000,2025-06-28 07:23:35
ACC002461,CUST01258,credit,usd,2025-03-20,ACTIVE,25000,2025-03-20 18:40:19
ACC002462,CUST01258,savings,gbp,2025-02-05,closed,0,2025-02-05 21:18:40
ACC002463,CUST01259,credit,GBP,2025-02-23,closed,0,2025-02-23 02:04:02
ACC002464,CUST01260,SAVINGS,CAD,2024-02-06,active,0,2024-02-06 08:00:08
ACC002465,CUST01261,savings,USD,2024-09-03,closed,0,2024-09-03 14:48:41
ACC002466,CUST01262,SAVINGS,usd,2025-05-28,ACTIVE,0,2025-05-28 08:37:57
ACC002467,CUST01262,SAVINGS,usd,2025-03-28,active,0,2025-03-28 18:53:59
ACC002468,CUST01262,SAVINGS,EUR,2025-05-10,closed,0,2025-05-10 23:10:26
ACC002469,CUST01263,checking,CAD,2024-12-22,closed,0,2024-12-22 09:57:43
ACC002470,CUST01263,checking,USD,2024-12-20,FROZEN,0,2024-12-20 05:23:17
ACC002471,CUST01264,CHECKING,USD,2024-05-25,CLOSED,0,2024-05-25 21:13:45
ACC002472,CUST01264,CREDIT,USD,2025-04-14,ACTIVE,5000,2025-04-14 04:20:20
ACC002473,CUST01265,savings,JPY,2025-06-15,ACTIVE,0,2025-06-15 15:48:30
ACC002474,CUST01265,CREDIT,INR,2024-05-25,CLOSED,1000,2024-05-25 05:38:20
ACC002475,CUST01266,credit,INR,2024-04-23,closed,0,2024-04-23 05:52:31
ACC002476,CUST01266,credit,EUR,2024-10-13,active,10000,2024-10-13 10:16:56
ACC002477,CUST01267,CREDIT,gbp,2024-11-18,FROZEN,25000,2024-11-18 06:46:12
ACC002478,CUST01267,credit,GBP,2025-04-17,ACTIVE,0,2025-04-17 15:48:28
ACC002479,CUST01267,savings,INR,2024-09-05,CLOSED,0,2024-09-05 01:54:10
ACC002480,CUST01268,checking,CAD,2025-04-29,FROZEN,0,2025-04-29 16:10:54
ACC002481,CUST01268,checking,EUR,2024-07-12,FROZEN,0,2024-07-12 03:01:51
ACC002482,CUST01269,savings,GBP,2024-10-18,CLOSED,0,2024-10-18 07:16:37
