transaction_id,account_id,merchant_id,txn_timestamp,amount,currency,txn_type,status,last_updated_at
TXN00043388,ACC001732,MER0090,2025-08-17 12:46:48,116.13,GBP,WITHDRAWAL,DECLINED,2025-08-17 12:46:48
TXN00043036,ACC000628,MER0106,2025-09-23 14:52:09,7.94,usd,purchase,posted,2025-09-23 14:52:09
TXN00047725,ACC000569,MER0021,2025-08-31 11:25:29,41.31,usd,WITHDRAWAL,posted,2025-08-31 11:25:29
TXN00046069,ACC001453,MER0052,2025-07-18 08:41:07,69.88,EUR,TRANSFER,REVERSED,2025-07-18 08:41:07
TXN00043964,ACC000850,MER0138,2025-08-19 18:35:14,41.48,USD,WITHDRAWAL,posted,2025-08-19 18:35:14
TXN00041778,ACC003915,MER0131,2025-08-06 21:00:22,23.85,INR,WITHDRAWAL,PENDING,2025-08-06 21:00:22
TXN00046966,ACC000171,MER0087,2025-09-29 08:52:52,34.63,NGN,TRANSFER,PENDING,2025-09-29 08:52:52
TXN00047814,ACC002829,MER0104,2025-07-30 11:07:43,79.91,JPY,purchase,REVERSED,2025-07-30 11:07:43
TXN00045962,ACC003113,MER0065,2025-09-12 12:29:19,78.48,EUR,DEPOSIT,DECLINED,2025-09-12 12:29:19
TXN00047025,ACC003923,MER0053,2025-08-10 01:19:16,29.68,INR,DEPOSIT,REVERSED,2025-08-10 01:19:16
TXN00042225,ACC003768,MER0062,2025-08-10 08:35:13,69.2,EUR,purchase,DECLINED,2025-08-10 08:35:13
TXN00040171,ACC003635,MER0100,2025-09-16 06:45:18,74.99,GBP,REFUND,PENDING,2025-09-16 06:45:18
TXN00047674,ACC003354,MER0035,2025-09-21 01:23:32,19.48,INR,WITHDRAWAL,PENDING,2025-09-21 01:23:32
TXN00017308,ACC003394,MER0060,2025-05-08 04:14:25,11.67,JPY,purchase,POSTED,2025-07-22 04:01:02
TXN00044635,ACC001638,MER0101,2025-08-18 06:45:57,9.36,gbp,REFUND,DECLINED,2025-08-18 06:45:57
TXN00040151,ACC001598,MER0075,2025-08-12 20:38:09,67.73,GBP,TRANSFER,PENDING,2025-08-12 20:38:09
TXN00047291,ACC002756,MER0012,2025-07-31 09:54:50,40.34,GBP,REFUND,posted,2025-07-31 09:54:50
TXN00043162,ACC002325,MER0022,2025-08-15 09:08:33,5.17,EUR,REFUND,DECLINED,2025-08-15 09:08:33
TXN00026262,ACC002475,MER0109,2024-05-10 09:57:49,8.56,EUR,DEPOSIT,DECLINED,2025-07-29 03:26:11
TXN00042179,ACC003547,MER0106,2025-09-04 11:54:57,16.57,usd,DEPOSIT,DECLINED,2025-09-04 11:54:57
TXN00005318,ACC001988,MER0079,2025-01-25 04:56:46,89.29,GBP,REFUND,DECLINED,2025-08-19 20:45:36
TXN00042594,ACC002206,MER0078,2025-08-14 14:49:57,13.52,gbp,DEPOSIT,DECLINED,2025-08-14 14:49:57
TXN00047196,ACC001845,MER0145,2025-08-06 15:48:57,35.48,GBP,TRANSFER,POSTED,2025-08-06 15:48:57
TXN00041779,ACC002721,MER0116,2025-08-17 17:29:40,3.06,INR,WITHDRAWAL,POSTED,2025-08-17 17:29:40
TXN00047450,ACC003796,MER0114,2025-09-21 10:51:06,105.39,JPY,TRANSFER,REVERSED,2025-09-21 10:51:06
TXN00044645,ACC001103,MER0062,2025-07-24 08:58:38,52.29,CAD,TRANSFER,posted,2025-07-24 08:58:38
TXN00040400,ACC002479,MER0055,2025-09-06 20:11:11,196.07,NGN,DEPOSIT,PENDING,2025-09-06 20:11:11
TXN00046016,ACC002289,MER0063,2025-08-06 00:14:01,15.77,EUR,TRANSFER,posted,2025-08-06 00:14:01
TXN00042314,ACC001089,MER0085,2025-08-29 19:34:03,21.72,GBP,WITHDRAWAL,POSTED,2025-08-29 19:34:03
TXN00047478,ACC000418,MER0113,2025-09-22 01:34:39,80.96,GBP,PURCHASE,DECLINED,2025-09-22 01:34:39
TXN00047110,ACC001136,MER0065,2025-08-12 11:15:16,24.55,EUR,DEPOSIT,POSTED,2025-08-12 11:15:16
TXN00044611,ACC000693,MER0089,2025-07-06 12:37:05,312.88,gbp,TRANSFER,PENDING,2025-07-06 12:37:05
TXN00041025,ACC002064,MER0072,2025-08-01 22:13:31,87.68,USD,TRANSFER,posted,2025-08-01 22:13:31
TXN00044362,ACC003762,MER0140,2025-08-02 18:10:40,25.28,gbp,purchase,POSTED,2025-08-02 18:10:40
TXN00042588,ACC002015,MER0077,2025-07-30 12:24:11,2.16,JPY,purchase,REVERSED,2025-07-30 12:24:11
TXN00042463,ACC003011,MER0059,2025-09-26 03:21:56,16.64,INR,DEPOSIT,PENDING,2025-09-26 03:21:56
TXN00014818,ACC003240,MER0032,2024-10-27 07:22:17,129.2,NGN,TRANSFER,DECLINED,2025-09-16 17:20:43
TXN00047644,ACC002032,MER0047,2025-09-29 18:21:36,76.88,NGN,WITHDRAWAL,PENDING,2025-09-29 18:21:36
TXN00040722,ACC000993,MER0092,2025-07-23 04:38:12,66.99,INR,DEPOSIT,posted,2025-07-23 04:38:12
TXN00042578,ACC001542,MER0019,2025-09-07 02:23:34,70.74,usd,TRANSFER,PENDING,2025-09-07 02:23:34
TXN00045519,ACC001723,MER0014,2025-08-07 05:46:38,3.12,gbp,WITHDRAWAL,REVERSED,2025-08-07 05:46:38
TXN00043340,ACC003391,MER0132,2025-09-11 19:15:16,30.31,gbp,PURCHASE,DECLINED,2025-09-11 19:15:16
TXN00043573,ACC001272,MER0110,2025-09-22 11:13:32,18.24,CAD,TRANSFER,posted,2025-09-22 11:13:32
TXN00045397,ACC003345,MER0004,2025-09-22 22:10:28,12.52,GBP,REFUND,PENDING,2025-09-22 22:10:28
TXN00041550,ACC001323,MER0064,2025-07-22 06:40:22,5.02,JPY,DEPOSIT,POSTED,2025-07-22 06:40:22
TXN00041580,ACC001430,MER0123,2025-07-02 01:37:39,28.06,USD,PURCHASE,POSTED,2025-07-02 01:37:39
TXN00043539,ACC001997,MER0093,2025-08-10 15:07:36,15.04,CAD,purchase,DECLINED,2025-08-10 15:07:36
TXN00040486,ACC002850,MER0039,2025-07-03 17:27:24,60.72,usd,PURCHASE,REVERSED,2025-07-03 17:27:24
TXN00042856,ACC000538,MER0018,2025-09-13 07:20:00,17.91,CAD,TRANSFER,posted,2025-09-13 07:20:00
TXN00041426,ACC000258,MER0131,2025-08-10 13:27:53,46.72,EUR,TRANSFER,REVERSED,2025-08-10 13:27:53
TXN00043762,ACC000135,MER0145,2025-07-06 16:24:56,71.37,usd,PURCHASE,POSTED,2025-07-06 16:24:56
TXN00043263,ACC001791,MER0003,2025-09-30 21:14:11,88.31,INR,REFUND,POSTED,2025-09-30 21:14:11
TXN00007906,ACC002380,MER0094,2024-08-24 01:30:24,19.14,gbp,WITHDRAWAL,REVERSED,2025-08-27 23:41:00
TXN00047778,ACC003199,MER0121,2025-07-25 14:20:53,16190.58,NGN,REFUND,PENDING,2025-07-25 14:20:53
TXN00043172,ACC000905,MER0111,2025-07-13 06:27:26,40.63,EUR,purchase,PENDING,2025-07-13 06:27:26
TXN00041349,ACC000973,MER0079,2025-07-18 01:05:45,8.39,NGN,purchase,POSTED,2025-07-18 01:05:45
TXN00040115,ACC003073,MER0094,2025-07-20 18:36:25,20.34,JPY,REFUND,REVERSED,2025-07-20 18:36:25
TXN00044287,ACC003379,MER0142,2025-08-16 21:15:34,15.33,NGN,PURCHASE,DECLINED,2025-08-16 21:15:34
TXN00047324,ACC001975,MER0044,2025-07-05 00:17:14,14.57,GBP,DEPOSIT,DECLINED,2025-07-05 00:17:14
TXN00043414,ACC003806,MER0068,2025-09-27 16:47:19,34.28,gbp,WITHDRAWAL,PENDING,2025-09-27 16:47:19
TXN00043948,ACC001187,MER0111,2025-07-25 01:25:29,18.63,gbp,purchase,REVERSED,2025-07-25 01:25:29
TXN00045033,ACC000747,MER0092,2025-07-18 20:11:53,47.23,CAD,WITHDRAWAL,DECLINED,2025-07-18 20:11:53
TXN00047848,ACC003239,MER0060,2025-07-01 03:31:11,18.29,gbp,PURCHASE,REVERSED,2025-07-01 03:31:11
TXN00043835,ACC002678,MER0060,2025-08-11 03:28:20,15.05,JPY,WITHDRAWAL,PENDING,2025-08-11 03:28:20
TXN00044212,ACC002493,MER0054,2025-07-31 04:12:31,66.15,EUR,DEPOSIT,POSTED,2025-07-31 04:12:31
TXN00033308,ACC000795,MER0124,2024-02-18 16:59:39,17.9,EUR,purchase,POSTED,2025-07-07 19:12:08
TXN00045853,ACC000955,MER0136,2025-09-21 16:10:48,14.8,JPY,WITHDRAWAL,posted,2025-09-21 16:10:48
TXN00019392,ACC000734,MER0004,2024-05-15 18:28:52,15.33,INR,REFUND,DECLINED,2025-08-25 00:51:57
TXN00040676,ACC001267,MER0042,2025-07-30 15:11:52,12.1,GBP,WITHDRAWAL,REVERSED,2025-07-30 15:11:52
TXN00036791,ACC002492,MER0041,2024-04-30 22:18:09,4.76,CAD,TRANSFER,REVERSED,2025-09-28 18:58:12
TXN00041990,ACC000838,MER0063,2025-09-25 19:53:04,16.5,INR,TRANSFER,posted,2025-09-25 19:53:04
TXN00044113,ACC002441,MER0079,2025-09-04 09:36:58,7.75,JPY,WITHDRAWAL,PENDING,2025-09-04 09:36:58
TXN00041401,ACC001920,MER0049,2025-08-17 00:29:13,58.57,USD,PURCHASE,PENDING,2025-08-17 00:29:13
TXN00047222,ACC002944,MER0112,2025-09-19 10:42:49,3.5,GBP,WITHDRAWAL,POSTED,2025-09-19 10:42:49
TXN00041198,ACC000287,MER0121,2025-07-02 08:21:19,10.01,usd,purchase,POSTED,2025-07-02 08:21:19
TXN00040085,ACC001773,MER0041,2025-07-24 06:18:58,12.85,EUR,REFUND,REVERSED,2025-07-24 06:18:58
TXN00045811,ACC003177,MER0149,2025-09-18 04:36:12,42.68,INR,purchase,REVERSED,2025-09-18 04:36:12
TXN00041956,ACC000323,MER0103,2025-08-07 22:52:08,18.16,CAD,TRANSFER,DECLINED,2025-08-07 22:52:08
TXN00040570,ACC002119,MER0104,2025-08-12 03:37:43,14.56,CAD,purchase,DECLINED,2025-08-12 03:37:43
TXN00040223,ACC003856,MER0066,2025-09-01 10:53:59,55.82,GBP,DEPOSIT,POSTED,2025-09-01 10:53:59
TXN00047582,ACC001278,MER0097,2025-07-10 06:32:45,25.35,CAD,TRANSFER,POSTED,2025-07-10 06:32:45
TXN00045953,ACC001537,MER0031,2025-09-18 16:30:13,38096.67,GBP,purchase,POSTED,2025-09-18 16:30:13
TXN00040657,ACC002817,MER0049,2025-07-02 00:05:00,23.87,INR,purchase,PENDING,2025-07-02 00:05:00
TXN00043038,ACC003436,MER0052,2025-07-03 02:44:46,70.68,USD,purchase,POSTED,2025-07-03 02:44:46
TXN00040689,ACC001508,MER0055,2025-08-13 22:39:26,49.72,NGN,PURCHASE,posted,2025-08-13 22:39:26
TXN00041234,ACC003444,MER0113,2025-09-18 20:18:38,59.76,INR,WITHDRAWAL,POSTED,2025-09-18 20:18:38
TXN00045561,ACC000066,MER0136,2025-07-29 06:02:09,161.91,usd,TRANSFER,POSTED,2025-07-29 06:02:09
TXN00046625,ACC001424,MER0092,2025-09-01 21:30:29,21.38,USD,TRANSFER,PENDING,2025-09-01 21:30:29
TXN00047835,ACC000081,MER0058,2025-08-12 18:39:12,33.68,EUR,TRANSFER,REVERSED,2025-08-12 18:39:12
TXN00047798,ACC001261,MER0115,2025-08-28 01:15:51,14.59,USD,PURCHASE,PENDING,2025-08-28 01:15:51
TXN00042038,ACC003801,MER0097,2025-09-30 00:21:00,26.62,CAD,PURCHASE,PENDING,2025-09-30 00:21:00
TXN00041891,ACC001992,MER0031,2025-07-14 07:28:00,282.67,usd,REFUND,REVERSED,2025-07-14 07:28:00
TXN00044553,ACC000914,MER0134,2025-08-25 09:43:08,1.22,NGN,TRANSFER,POSTED,2025-08-25 09:43:08
TXN00045888,ACC001460,MER0024,2025-07-26 17:35:26,54.81,gbp,WITHDRAWAL,REVERSED,2025-07-26 17:35:26
TXN00041701,ACC003234,MER0076,2025-09-22 22:25:40,64.12,EUR,PURCHASE,posted,2025-09-22 22:25:40
TXN00042547,ACC001759,MER0041,2025-08-18 03:08:32,5.61,usd,purchase,PENDING,2025-08-18 03:08:32
TXN00046788,ACC000533,MER0096,2025-08-28 18:23:25,4.95,INR,DEPOSIT,REVERSED,2025-08-28 18:23:25
TXN00042958,ACC002840,MER0075,2025-08-06 01:16:45,7.14,CAD,TRANSFER,PENDING,2025-08-06 01:16:45
TXN00044208,ACC003514,MER0017,2025-07-17 18:18:40,2.0,JPY,DEPOSIT,PENDING,2025-07-17 18:18:40
TXN00040660,ACC002585,MER0105,2025-08-16 06:17:11,210.42,NGN,REFUND,POSTED,2025-08-16 06:17:11
TXN00044008,ACC002210,MER0055,2025-07-13 23:06:32,14.78,NGN,REFUND,posted,2025-07-13 23:06:32
TXN00040796,ACC001163,MER0013,2025-08-15 05:25:14,13.34,GBP,DEPOSIT,PENDING,2025-08-15 05:25:14
TXN00041220,ACC001869,MER0109,2025-08-04 18:45:15,27.55,usd,WITHDRAWAL,REVERSED,2025-08-04 18:45:15
TXN00040450,ACC002373,MER0119,2025-08-14 05:53:42,14.02,NGN,DEPOSIT,PENDING,2025-08-14 05:53:42
TXN00040831,ACC003514,MER0120,2025-07-01 21:11:05,41.66,JPY,WITHDRAWAL,PENDING,2025-07-01 21:11:05
TXN00043533,ACC003509,MER0036,2025-08-13 17:06:45,9.79,GBP,PURCHASE,PENDING,2025-08-13 17:06:45
TXN00043915,ACC001469,MER0020,2025-08-21 10:22:39,243.76,EUR,TRANSFER,POSTED,2025-08-21 10:22:39
TXN00045269,ACC000353,MER0138,2025-07-18 03:43:28,70.44,JPY,REFUND,PENDING,2025-07-18 03:43:28
TXN00045678,ACC001005,MER0142,2025-09-26 23:45:44,245.54,GBP,WITHDRAWAL,PENDING,2025-09-26 23:45:44
TXN00042095,ACC001181,MER0009,2025-09-06 22:44:10,102.05,GBP,PURCHASE,PENDING,2025-09-06 22:44:10
TXN00045286,ACC002909,MER0116,2025-09-04 05:36:26,17.62,CAD,REFUND,REVERSED,2025-09-04 05:36:26
TXN00042034,ACC002801,MER0026,2025-07-22 05:09:24,25.1,NGN,WITHDRAWAL,POSTED,2025-07-22 05:09:24
TXN00044238,ACC002557,MER0132,2025-08-12 03:30:41,15.5,USD,REFUND,POSTED,2025-08-12 03:30:41
TXN00047590,ACC001448,MER0052,2025-07-08 11:01:43,3.99,gbp,TRANSFER,PENDING,2025-07-08 11:01:43
TXN00042267,ACC000359,MER0111,2025-09-23 16:22:53,218.83,INR,WITHDRAWAL,posted,2025-09-23 16:22:53
TXN00044823,ACC000341,MER0045,2025-07-07 20:32:32,113.97,EUR,purchase,PENDING,2025-07-07 20:32:32
TXN00046262,ACC001235,MER0054,2025-09-12 10:24:36,25.39,gbp,REFUND,posted,2025-09-12 10:24:36
TXN00040880,ACC003775,MER0053,2025-09-29 06:12:23,22.59,gbp,REFUND,REVERSED,2025-09-29 06:12:23
TXN00042479,ACC002854,MER0068,2025-08-02 17:51:49,120.91,usd,REFUND,POSTED,2025-08-02 17:51:49
TXN00046524,ACC003540,MER0029,2025-09-26 06:40:02,29.28,CAD,DEPOSIT,REVERSED,2025-09-26 06:40:02
TXN00045585,ACC001302,MER0149,2025-07-11 20:33:07,107.7,USD,DEPOSIT,POSTED,2025-07-11 20:33:07
TXN00033354,ACC000001,MER0144,2024-03-22 05:21:08,51.07,gbp,WITHDRAWAL,REVERSED,2025-08-27 10:32:06
TXN00047657,ACC003738,MER0090,2025-09-12 07:28:06,7.9,EUR,DEPOSIT,REVERSED,2025-09-12 07:28:06
TXN00043207,ACC002688,MER0133,2025-08-22 01:06:35,20.78,NGN,purchase,DECLINED,2025-08-22 01:06:35
TXN00042391,ACC000046,MER0114,2025-08-21 21:18:01,52.5,USD,WITHDRAWAL,posted,2025-08-21 21:18:01
TXN00040779,ACC002202,MER0005,2025-08-21 05:52:02,25.36,GBP,PURCHASE,POSTED,2025-08-21 05:52:02
TXN00047502,ACC003830,MER0020,2025-07-16 00:01:44,62.78,EUR,purchase,REVERSED,2025-07-16 00:01:44
TXN00045550,ACC003704,MER0143,2025-09-12 03:49:57,41.12,CAD,PURCHASE,DECLINED,2025-09-12 03:49:57
TXN00046065,ACC001421,MER0080,2025-09-12 12:06:27,21.24,CAD,WITHDRAWAL,DECLINED,2025-09-12 12:06:27
TXN00046988,ACC000428,MER0143,2025-08-08 04:55:56,8.88,INR,DEPOSIT,posted,2025-08-08 04:55:56
TXN00036931,ACC002608,MER0147,2024-12-02 15:14:44,59.14,CAD,DEPOSIT,DECLINED,2025-08-19 19:49:48
TXN00042000,ACC003295,MER0100,2025-07-01 20:19:18,18.18,CAD,TRANSFER,posted,2025-07-01 20:19:18
TXN00042275,ACC000831,MER0074,2025-08-27 08:24:43,5.78,EUR,REFUND,PENDING,2025-08-27 08:24:43
TXN00043973,ACC003636,MER0116,2025-09-11 20:33:47,51.57,INR,TRANSFER,REVERSED,2025-09-11 20:33:47
TXN00047858,ACC002076,MER0006,2025-09-26 18:18:17,18.22,usd,DEPOSIT,REVERSED,2025-09-26 18:18:17
TXN00046292,ACC000313,MER0073,2025-07-17 13:13:59,32.63,GBP,WITHDRAWAL,posted,2025-07-17 13:13:59
TXN00045565,ACC002030,MER0081,2025-08-27 14:47:39,14.9,EUR,purchase,DECLINED,2025-08-27 14:47:39
TXN00043066,ACC000360,MER0142,2025-07-22 08:50:56,3.34,gbp,purchase,POSTED,2025-07-22 08:50:56
TXN00047898,ACC000442,MER0080,2025-07-25 22:54:42,25.16,usd,TRANSFER,REVERSED,2025-07-25 22:54:42
TXN00043992,ACC001337,MER0131,2025-09-09 17:27:43,8.37,INR,PURCHASE,posted,2025-09-09 17:27:43
TXN00044975,ACC001219,MER0086,2025-08-07 14:56:52,17.7,USD,DEPOSIT,PENDING,2025-08-07 14:56:52
TXN00046897,ACC001442,MER0126,2025-07-29 19:23:23,10.52,GBP,purchase,DECLINED,2025-07-29 19:23:23
TXN00040790,ACC000672,MER0111,2025-07-10 08:54:22,17.91,usd,TRANSFER,DECLINED,2025-07-10 08:54:22
TXN00044845,ACC003663,MER0108,2025-08-10 16:01:33,90.22,gbp,REFUND,posted,2025-08-10 16:01:33
TXN00047597,ACC001646,MER0108,2025-08-15 09:30:18,17.36,usd,PURCHASE,POSTED,2025-08-15 09:30:18
TXN00042817,ACC003575,MER0085,2025-09-29 19:39:03,10.23,INR,purchase,PENDING,2025-09-29 19:39:03
TXN00044417,ACC001007,MER0003,2025-07-19 17:27:47,5.0,gbp,purchase,posted,2025-07-19 17:27:47
TXN00044690,ACC000987,MER0107,2025-08-11 18:22:31,26.56,NGN,purchase,DECLINED,2025-08-11 18:22:31
TXN00045464,ACC000204,MER0045,2025-07-21 04:19:28,6.53,CAD,DEPOSIT,POSTED,2025-07-21 04:19:28
TXN00042879,ACC003837,MER0062,2025-09-13 06:35:21,4.42,usd,DEPOSIT,REVERSED,2025-09-13 06:35:21
TXN00041032,ACC001322,MER0018,2025-08-30 13:09:37,42.43,GBP,WITHDRAWAL,POSTED,2025-08-30 13:09:37
TXN00041683,ACC001282,MER0087,2025-09-23 09:24:25,4.35,NGN,TRANSFER,PENDING,2025-09-23 09:24:25
TXN00042370,ACC000125,MER0078,2025-07-11 20:01:19,199.74,INR,PURCHASE,REVERSED,2025-07-11 20:01:19
TXN00046544,ACC002875,MER0013,2025-08-11 02:10:18,15.53,INR,purchase,PENDING,2025-08-11 02:10:18
TXN00043859,ACC003466,MER0022,2025-07-31 08:42:45,46.46,NGN,WITHDRAWAL,REVERSED,2025-07-31 08:42:45
TXN00047311,ACC002756,MER0098,2025-09-09 16:38:47,71.22,usd,DEPOSIT,PENDING,2025-09-09 16:38:47
TXN00045702,ACC003714,MER0033,2025-09-01 14:05:26,3.33,JPY,DEPOSIT,POSTED,2025-09-01 14:05:26
TXN00042279,ACC000363,MER0035,2025-08-31 17:38:47,7.64,EUR,REFUND,PENDING,2025-08-31 17:38:47
TXN00041058,ACC001080,MER0067,2025-08-28 22:10:39,36.73,gbp,purchase,posted,2025-08-28 22:10:39
TXN00043483,ACC001524,MER0146,2025-09-06 10:04:12,15.44,usd,purchase,REVERSED,2025-09-06 10:04:12
TXN00043620,ACC001264,MER0025,2025-07-02 13:45:38,98.82,CAD,DEPOSIT,PENDING,2025-07-02 13:45:38
TXN00047023,ACC003119,MER0012,2025-09-01 08:45:31,25.06,INR,purchase,posted,2025-09-01 08:45:31
TXN00041640,ACC003200,MER0104,2025-09-03 10:23:37,3.83,EUR,WITHDRAWAL,PENDING,2025-09-03 10:23:37
TXN00044435,ACC002577,MER0083,2025-08-20 00:43:28,453.13,JPY,REFUND,PENDING,2025-08-20 00:43:28
TXN00044843,ACC000371,MER0064,2025-08-15 14:11:01,47.81,USD,PURCHASE,REVERSED,2025-08-15 14:11:01
TXN00044772,ACC000988,MER0141,2025-07-01 09:03:08,258.64,CAD,PURCHASE,REVERSED,2025-07-01 09:03:08
TXN00001327,ACC002969,MER0088,2024-08-24 14:16:00,46.31,NGN,PURCHASE,DECLINED,2025-07-26 21:37:29
TXN00041109,ACC001648,MER0090,2025-07-13 07:09:48,6.9,gbp,PURCHASE,PENDING,2025-07-13 07:09:48
TXN00041021,ACC000344,MER0149,2025-09-06 01:25:34,22.02,EUR,DEPOSIT,DECLINED,2025-09-06 01:25:34
TXN00047129,ACC001580,MER0074,2025-08-26 19:58:59,97.8,GBP,DEPOSIT,posted,2025-08-26 19:58:59
TXN00046559,ACC000314,MER0019,2025-08-18 17:54:07,118.32,GBP,TRANSFER,posted,2025-08-18 17:54:07
TXN00047511,ACC000371,MER0038,2025-09-28 04:18:42,41.36,GBP,REFUND,REVERSED,2025-09-28 04:18:42
TXN00024618,ACC002611,MER0080,2024-10-22 16:34:08,278.25,usd,REFUND,DECLINED,2025-09-28 06:59:20
TXN00041597,ACC001237,MER0047,2025-09-08 12:17:47,49.9,NGN,purchase,REVERSED,2025-09-08 12:17:47
TXN00047356,ACC003728,MER0114,2025-09-10 02:28:32,15.27,usd,REFUND,REVERSED,2025-09-10 02:28:32
TXN00047946,ACC001428,MER0022,2025-08-10 12:35:44,9.41,EUR,DEPOSIT,REVERSED,2025-08-10 12:35:44
TXN00041134,ACC001918,MER0036,2025-07-03 10:00:15,5.39,EUR,PURCHASE,DECLINED,2025-07-03 10:00:15
TXN00046462,ACC001130,MER0070,2025-09-01 02:04:41,19.99,USD,DEPOSIT,posted,2025-09-01 02:04:41
TXN00040050,ACC003119,MER0145,2025-08-20 09:15:57,9.72,NGN,TRANSFER,REVERSED,2025-08-20 09:15:57
TXN00046996,ACC001739,MER0107,2025-09-28 15:03:06,42.74,NGN,DEPOSIT,PENDING,2025-09-28 15:03:06
TXN00047103,ACC000972,MER0055,2025-09-22 02:21:21,154.15,CAD,TRANSFER,posted,2025-09-22 02:21:21
TXN00047535,ACC003363,MER0094,2025-08-19 17:22:19,5.26,EUR,purchase,posted,2025-08-19 17:22:19
TXN00047491,ACC001664,MER0011,2025-09-29 13:22:07,24.56,NGN,PURCHASE,posted,2025-09-29 13:22:07
TXN00045105,ACC002810,MER0104,2025-08-30 08:21:14,42.57,usd,purchase,DECLINED,2025-08-30 08:21:14
TXN00013038,ACC001486,MER0009,2024-10-03 13:45:43,1.97,INR,purchase,DECLINED,2025-09-18 13:04:30
TXN00046824,ACC002435,MER0054,2025-09-21 13:28:56,24.26,NGN,WITHDRAWAL,DECLINED,2025-09-21 13:28:56
TXN00047202,ACC002237,MER0010,2025-07-07 22:24:13,58.71,GBP,WITHDRAWAL,REVERSED,2025-07-07 22:24:13
TXN00047598,ACC000721,MER0103,2025-08-26 08:53:10,254.52,EUR,PURCHASE,posted,2025-08-26 08:53:10
TXN00040484,ACC002735,MER0145,2025-07-17 21:28:36,5.9,EUR,WITHDRAWAL,PENDING,2025-07-17 21:28:36
TXN00043783,ACC003656,MER0087,2025-07-18 04:13:37,313.24,CAD,REFUND,POSTED,2025-07-18 04:13:37
TXN00043169,ACC001676,MER0020,2025-09-18 08:02:15,10.9,gbp,REFUND,REVERSED,2025-09-18 08:02:15
TXN00043221,ACC003382,MER0132,2025-09-14 01:36:39,13.0,USD,WITHDRAWAL,posted,2025-09-14 01:36:39
TXN00044968,ACC003021,MER0047,2025-08-08 00:54:10,12.64,gbp,TRANSFER,POSTED,2025-08-08 00:54:10
TXN00045897,ACC002930,MER0043,2025-08-01 10:36:39,13.84,USD,TRANSFER,PENDING,2025-08-01 10:36:39
TXN00041395,ACC000605,MER0135,2025-07-15 03:47:53,1.27,GBP,purchase,PENDING,2025-07-15 03:47:53
TXN00045031,ACC001696,MER0139,2025-08-06 04:20:17,6.49,gbp,WITHDRAWAL,REVERSED,2025-08-06 04:20:17
TXN00046107,ACC000816,MER0094,2025-09-14 22:41:53,19.05,usd,DEPOSIT,posted,2025-09-14 22:41:53
TXN00045285,ACC003021,MER0089,2025-08-01 04:00:08,11.77,JPY,REFUND,REVERSED,2025-08-01 04:00:08
TXN00046931,ACC001541,MER0110,2025-09-06 21:58:28,8.04,NGN,purchase,PENDING,2025-09-06 21:58:28
TXN00044924,ACC002937,MER0029,2025-07-14 16:36:42,1.73,INR,PURCHASE,POSTED,2025-07-14 16:36:42
TXN00044045,ACC003277,MER0070,2025-08-11 00:58:19,95.95,USD,REFUND,DECLINED,2025-08-11 00:58:19
TXN00044982,ACC003836,MER0060,2025-09-12 14:16:02,5.11,INR,purchase,posted,2025-09-12 14:16:02
TXN00047628,ACC001123,MER0027,2025-08-01 18:47:01,36.94,CAD,purchase,REVERSED,2025-08-01 18:47:01
TXN00047888,ACC002056,MER0064,2025-07-18 03:17:20,9.04,CAD,PURCHASE,REVERSED,2025-07-18 03:17:20
TXN00041059,ACC002372,MER0051,2025-09-08 02:18:14,14.98,NGN,WITHDRAWAL,REVERSED,2025-09-08 02:18:14
TXN00041115,ACC001614,MER0125,2025-07-26 09:50:05,56.95,INR,purchase,posted,2025-07-26 09:50:05
TXN00045881,ACC002566,MER0098,2025-07-23 03:06:49,10.49,EUR,WITHDRAWAL,POSTED,2025-07-23 03:06:49
TXN00043577,ACC000393,MER0029,2025-08-01 05:48:53,35.04,CAD,DEPOSIT,POSTED,2025-08-01 05:48:53
TXN00040330,ACC001811,MER0108,2025-07-30 00:14:10,62.65,EUR,DEPOSIT,PENDING,2025-07-30 00:14:10
TXN00047548,ACC000553,MER0020,2025-09-12 17:35:40,161.29,gbp,TRANSFER,posted,2025-09-12 17:35:40
TXN00046956,ACC002246,MER0083,2025-09-11 14:33:03,39.89,JPY,WITHDRAWAL,DECLINED,2025-09-11 14:33:03
TXN00044800,ACC002682,MER0061,2025-07-21 11:13:56,52.8,NGN,PURCHASE,posted,2025-07-21 11:13:56
TXN00041447,ACC002284,MER0142,2025-08-17 17:47:08,22.62,usd,WITHDRAWAL,DECLINED,2025-08-17 17:47:08
TXN00047701,ACC000173,MER0007,2025-08-26 09:20:36,5.49,JPY,TRANSFER,DECLINED,2025-08-26 09:20:36
TXN00047895,ACC001710,MER0069,2025-07-08 00:02:30,7.62,CAD,PURCHASE,posted,2025-07-08 00:02:30
TXN00045044,ACC001367,MER0138,2025-07-11 00:35:11,4.37,EUR,WITHDRAWAL,posted,2025-07-11 00:35:11
TXN00046823,ACC001095,MER0148,2025-07-09 21:36:35,63.19,NGN,purchase,posted,2025-07-09 21:36:35
TXN00040057,ACC003168,MER0099,2025-09-10 19:03:23,123.32,NGN,PURCHASE,REVERSED,2025-09-10 19:03:23
TXN00045808,ACC000014,MER0125,2025-07-25 10:37:41,10.34,CAD,TRANSFER,posted,2025-07-25 10:37:41
