transaction_id,account_id,merchant_id,txn_timestamp,amount,currency,txn_type,status,last_updated_at
TXN00017119,ACC003507,MER0074,2024-03-04 04:05:36,4.59,usd,PURCHASE,DECLINED,2024-03-04 04:05:36
TXN00017120,ACC000413,MER0027,2024-05-18 06:53:20,32.42,EUR,REFUND,POSTED,2024-05-18 06:53:20
TXN00017121,ACC002482,MER0020,2025-01-18 20:49:40,19.77,NGN,TRANSFER,PENDING,2025-01-18 20:49:40
TXN00017122,ACC001595,MER0045,2024-11-28 19:42:23,9.72,usd,WITHDRAWAL,posted,2024-11-28 19:42:23
TXN00017123,ACC002937,MER0017,2024-06-30 20:25:49,12.99,gbp,PURCHASE,PENDING,2024-06-30 20:25:49
TXN00017124,ACC002940,MER0055,2024-03-09 03:00:02,59.65,GBP,TRANSFER,PENDING,2024-03-09 03:00:02
TXN00017125,ACC000207,MER0082,2024-01-26 14:35:02,26.21,NGN,REFUND,PENDING,2024-01-26 14:35:02
TXN00017126,ACC000191,MER0090,2024-02-10 20:55:12,44.92,gbp,PURCHASE,PENDING,2024-02-10 20:55:12
TXN00017127,ACC000824,MER0072,2024-01-28 12:26:59,27.63,GBP,REFUND,POSTED,2024-01-28 12:26:59
TXN00017128,ACC003073,MER0006,2024-06-20 14:11:31,27.1,EUR,WITHDRAWAL,POSTED,2024-06-20 14:11:31
TXN00017129,ACC001441,MER0005,2025-04-13 21:12:07,277.93,INR,PURCHASE,POSTED,2025-04-13 21:12:07
TXN00017130,ACC000580,MER0036,2024-11-18 20:03:11,9.27,usd,REFUND,REVERSED,2024-11-18 20:03:11
TXN00017131,ACC000806,MER0073,2024-05-28 16:51:08,8.58,gbp,TRANSFER,POSTED,2024-05-28 16:51:08
TXN00017132,ACC001768,MER0103,2024-06-30 05:56:57,9.94,EUR,WITHDRAWAL,PENDING,2024-06-30 05:56:57
TXN00017133,ACC003359,MER0028,2024-08-15 07:38:55,7.16,JPY,purchase,REVERSED,2024-08-15 07:38:55
TXN00017134,ACC003525,MER0080,2025-06-04 18:22:29,31.94,CAD,WITHDRAWAL,DECLINED,2025-06-04 18:22:29
TXN00017135,ACC002566,MER0042,2025-05-23 23:54:48,219.09,usd,DEPOSIT,PENDING,2025-05-23 23:54:48
TXN00017136,ACC001336,MER0014,2024-03-10 19:10:25,11.22,INR,purchase,posted,2024-03-10 19:10:25
TXN00017137,ACC003211,MER0069,2024-12-22 00:19:19,8.91,INR,TRANSFER,posted,2024-12-22 00:19:19
TXN00017138,ACC000779,MER0128,2024-03-01 03:57:22,49.7,EUR,purchase,PENDING,2024-03-01 03:57:22
TXN00017139,ACC000592,MER0094,2024-05-16 03:31:15,19.8,JPY,PURCHASE,PENDING,2024-05-16 03:31:15
TXN00017140,ACC002974,MER0148,2024-07-23 12:03:08,24.97,JPY,PURCHASE,POSTED,2024-07-23 12:03:08
TXN00017141,ACC000283,MER0058,2025-02-22 02:35:51,46.37,CAD,WITHDRAWAL,POSTED,2025-02-22 02:35:51
TXN00017142,ACC000346,MER0147,2024-05-25 19:00:44,55.9,usd,DEPOSIT,posted,2024-05-25 19:00:44
TXN00017143,ACC001538,MER0104,2024-06-10 14:37:51,17.53,CAD,WITHDRAWAL,PENDING,2024-06-10 14:37:51
TXN00017144,ACC002845,MER0023,2024-06-17 09:39:33,5.21,usd,DEPOSIT,posted,2024-06-17 09:39:33
TXN00017145,ACC002472,MER0058,2024-01-16 06:13:30,1.4,usd,REFUND,POSTED,2024-01-16 06:13:30
TXN00017146,ACC001833,MER0109,2025-04-17 23:27:35,12.6,JPY,DEPOSIT,REVERSED,2025-04-17 23:27:35
TXN00017147,ACC001068,MER0075,2025-03-11 11:08:27,91.73,USD,REFUND,posted,2025-03-11 11:08:27
TXN00017148,ACC001999,MER0006,2024-04-09 12:26:45,100.16,NGN,PURCHASE,posted,2024-04-09 12:26:45
TXN00017149,ACC001346,MER0081,2024-09-13 18:44:13,86.97,USD,WITHDRAWAL,posted,2024-09-13 18:44:13
TXN00017150,ACC002478,MER0063,2024-06-21 22:16:25,9.35,GBP,TRANSFER,posted,2024-06-21 22:16:25
TXN00017151,ACC003149,MER0126,2024-06-02 16:05:47,19.5,GBP,WITHDRAWAL,REVERSED,2024-06-02 16:05:47
TXN00017152,ACC001424,MER0019,2024-12-26 21:36:59,16.36,NGN,TRANSFER,POSTED,2024-12-26 21:36:59
TXN00017153,ACC001732,MER0126,2024-02-11 04:57:47,144.7,EUR,PURCHASE,REVERSED,2024-02-11 04:57:47
TXN00017154,ACC001244,MER0104,2024-08-11 03:20:30,4.63,CAD,TRANSFER,POSTED,2024-08-11 03:20:30
TXN00017155,ACC003926,MER0087,2025-04-28 04:02:56,2.7,JPY,DEPOSIT,POSTED,2025-04-28 04:02:56
TXN00017156,ACC001487,MER0103,2024-06-13 13:57:22,42.65,EUR,REFUND,PENDING,2024-06-13 13:57:22
TXN00017157,ACC001558,MER0076,2025-03-20 14:39:16,1.49,CAD,DEPOSIT,posted,2025-03-20 14:39:16
TXN00017158,ACC003158,MER0068,2024-04-30 06:59:22,42.04,USD,WITHDRAWAL,PENDING,2024-04-30 06:59:22
TXN00017159,ACC002394,MER0059,2024-06-17 12:02:43,16.04,USD,REFUND,REVERSED,2024-06-17 12:02:43
TXN00017160,ACC003263,MER0047,2024-02-12 13:31:41,42.66,gbp,DEPOSIT,DECLINED,2024-02-12 13:31:41
TXN00017161,ACC002673,MER0129,2024-08-23 01:48:56,24.89,USD,WITHDRAWAL,PENDING,2024-08-23 01:48:56
TXN00017162,ACC000605,MER0106,2024-04-22 09:25:13,21.19,usd,DEPOSIT,REVERSED,2024-04-22 09:25:13
TXN00017163,ACC000883,MER0136,2024-12-28 08:21:48,4.49,gbp,REFUND,POSTED,2024-12-28 08:21:48
TXN00017164,ACC001123,MER0075,2024-10-25 09:51:44,16372.74,CAD,WITHDRAWAL,DECLINED,2024-10-25 09:51:44
TXN00017165,ACC002546,MER0131,2024-01-11 20:44:50,8.32,EUR,REFUND,DECLINED,2024-01-11 20:44:50
TXN00017166,ACC000014,MER0097,2025-04-22 14:12:35,9.41,usd,PURCHASE,DECLINED,2025-04-22 14:12:35
TXN00017167,ACC002933,MER0141,2025-03-12 01:15:58,14.15,CAD,DEPOSIT,REVERSED,2025-03-12 01:15:58
TXN00017168,ACC002580,MER0084,2025-05-17 20:48:54,15.44,usd,TRANSFER,POSTED,2025-05-17 20:48:54
TXN00017169,ACC001598,MER0066,2025-06-24 04:59:38,9.99,EUR,PURCHASE,posted,2025-06-24 04:59:38
TXN00017170,ACC003156,MER0031,2024-04-24 17:59:50,39.24,CAD,WITHDRAWAL,posted,2024-04-24 17:59:50
TXN00017171,ACC002152,MER0129,2024-08-30 15:10:14,47.54,CAD,WITHDRAWAL,POSTED,2024-08-30 15:10:14
TXN00017172,ACC003889,MER0002,2025-03-30 22:33:27,12.3,usd,TRANSFER,posted,2025-03-30 22:33:27
TXN00017173,ACC002615,MER0016,2025-04-10 06:18:17,14.76,usd,REFUND,POSTED,2025-04-10 06:18:17
TXN00017174,ACC000985,MER0066,2024-01-22 15:08:41,30.69,JPY,WITHDRAWAL,POSTED,2024-01-22 15:08:41
TXN00017175,ACC001514,MER0022,2024-06-14 02:39:56,3.6,NGN,DEPOSIT,PENDING,2024-06-14 02:39:56
TXN00017176,ACC000743,MER0025,2024-05-08 16:23:47,36081.83,CAD,PURCHASE,DECLINED,2024-05-08 16:23:47
TXN00017177,ACC000518,MER0014,2025-05-15 12:07:17,10.57,GBP,PURCHASE,DECLINED,2025-05-15 12:07:17
TXN00017178,ACC000960,MER0070,2024-11-02 18:58:03,129.78,NGN,PURCHASE,posted,2024-11-02 18:58:03
TXN00017179,ACC002028,MER0112,2025-03-06 22:50:52,21.85,JPY,REFUND,POSTED,2025-03-06 22:50:52
TXN00017180,ACC000750,MER0042,2024-07-01 20:03:27,28.39,gbp,PURCHASE,posted,2024-07-01 20:03:27
TXN00017181,ACC001362,MER0040,2024-09-22 13:26:47,27.75,INR,DEPOSIT,posted,2024-09-22 13:26:47
TXN00017182,ACC003079,MER0038,2025-02-26 00:26:12,16.03,INR,WITHDRAWAL,PENDING,2025-02-26 00:26:12
TXN00017183,ACC002712,MER0034,2025-02-27 05:40:58,179.91,NGN,PURCHASE,DECLINED,2025-02-27 05:40:58
TXN00017184,ACC001320,MER0048,2025-01-12 17:09:51,163.62,EUR,TRANSFER,posted,2025-01-12 17:09:51
TXN00017185,ACC000259,MER0042,2024-01-16 16:09:48,111.88,CAD,PURCHASE,POSTED,2024-01-16 16:09:48
TXN00017186,ACC001475,MER0056,2024-03-05 19:22:17,17.26,JPY,TRANSFER,posted,2024-03-05 19:22:17
TXN00017187,ACC001605,MER0091,2025-06-02 02:55:59,10.6,USD,DEPOSIT,POSTED,2025-06-02 02:55:59
TXN00017188,ACC002229,MER0124,2024-11-04 00:20:31,15.88,usd,TRANSFER,PENDING,2024-11-04 00:20:31
TXN00017189,ACC002656,MER0117,2024-03-06 00:13:33,59.72,CAD,PURCHASE,PENDING,2024-03-06 00:13:33
TXN00017190,ACC001754,MER0062,2024-05-20 12:32:58,12.82,NGN,WITHDRAWAL,DECLINED,2024-05-20 12:32:58
TXN00017191,ACC000616,MER0123,2024-09-11 20:35:26,18.75,USD,purchase,REVERSED,2024-09-11 20:35:26
TXN00017192,ACC003654,MER0009,2024-04-23 03:38:56,7.89,GBP,PURCHASE,POSTED,2024-04-23 03:38:56
TXN00017193,ACC003598,MER0034,2024-08-18 09:31:01,191.49,JPY,purchase,posted,2024-08-18 09:31:01
TXN00017194,ACC002097,MER0144,2024-04-22 19:34:30,29.24,JPY,WITHDRAWAL,POSTED,2024-04-22 19:34:30
TXN00017195,ACC000503,MER0070,2024-12-04 09:58:25,51.36,usd,REFUND,PENDING,2024-12-04 09:58:25
TXN00017196,ACC002606,MER0131,2025-02-21 08:33:30,23.05,USD,purchase,POSTED,2025-02-21 08:33:30
TXN00017197,ACC000189,MER0057,2024-07-21 02:38:02,35.27,JPY,REFUND,REVERSED,2024-07-21 02:38:02
TXN00017198,ACC002292,MER0104,2024-05-31 17:19:09,50.12,NGN,WITHDRAWAL,REVERSED,2024-05-31 17:19:09
TXN00017199,ACC001018,MER0105,2024-10-24 08:20:35,16.74,NGN,TRANSFER,REVERSED,2024-10-24 08:20:35
TXN00017200,ACC000967,MER0106,2024-10-17 08:57:56,53.79,GBP,DEPOSIT,REVERSED,2024-10-17 08:57:56
TXN00017201,ACC000437,MER0040,2024-10-07 07:25:54,0.77,USD,PURCHASE,POSTED,2024-10-07 07:25:54
TXN00017202,ACC003585,MER0149,2024-12-24 11:10:09,15.8,NGN,purchase,DECLINED,2024-12-24 11:10:09
TXN00017203,ACC001201,MER0011,2025-06-22 16:22:48,36.08,USD,TRANSFER,PENDING,2025-06-22 16:22:48
TXN00017204,ACC001006,MER0057,2024-07-24 02:42:37,19.77,INR,PURCHASE,PENDING,2024-07-24 02:42:37
TXN00017205,ACC001998,MER0001,2024-02-04 04:03:22,19.39,INR,DEPOSIT,REVERSED,2024-02-04 04:03:22
TXN00017206,ACC003348,MER0043,2024-03-15 16:26:11,39.74,NGN,REFUND,POSTED,2024-03-15 16:26:11
TXN00017207,ACC003653,MER0134,2024-01-22 04:09:28,37.63,INR,WITHDRAWAL,POSTED,2024-01-22 04:09:28
TXN00017208,ACC000475,MER0040,2025-02-18 20:01:22,29.91,USD,PURCHASE,REVERSED,2025-02-18 20:01:22
TXN00017209,ACC002086,MER0003,2024-09-12 12:49:13,166.11,INR,DEPOSIT,PENDING,2024-09-12 12:49:13
TXN00017210,ACC002306,MER0092,2025-03-30 18:48:45,290.52,EUR,REFUND,POSTED,2025-03-30 18:48:45
TXN00017211,ACC001877,MER0131,2024-04-11 15:20:56,4.56,INR,DEPOSIT,DECLINED,2024-04-11 15:20:56
TXN00017212,ACC000217,MER0074,2024-01-27 06:36:40,27.44,CAD,purchase,DECLINED,2024-01-27 06:36:40
TXN00017213,ACC002630,MER0142,2024-08-31 07:58:28,4.82,INR,REFUND,PENDING,2024-08-31 07:58:28
TXN00017214,ACC002081,MER0028,2024-04-18 14:57:58,135.17,CAD,TRANSFER,REVERSED,2024-04-18 14:57:58
TXN00017215,ACC001689,MER0009,2025-01-03 00:26:04,5.92,gbp,WITHDRAWAL,posted,2025-01-03 00:26:04
TXN00017216,ACC000081,MER0021,2024-05-31 12:37:57,69.84,INR,WITHDRAWAL,REVERSED,2024-05-31 12:37:57
TXN00017217,ACC003516,MER0106,2024-07-15 22:47:03,77.49,JPY,REFUND,POSTED,2024-07-15 22:47:03
TXN00017218,ACC000243,MER0108,2025-03-12 16:53:41,48.38,USD,DEPOSIT,posted,2025-03-12 16:53:41
TXN00017219,ACC001414,MER0087,2024-01-08 16:11:08,30.09,CAD,PURCHASE,DECLINED,2024-01-08 16:11:08
TXN00017220,ACC002230,MER0097,2025-01-07 16:38:12,14.73,CAD,REFUND,posted,2025-01-07 16:38:12
TXN00017221,ACC002100,MER0052,2024-12-31 06:04:49,77.93,EUR,REFUND,PENDING,2024-12-31 06:04:49
TXN00017222,ACC003604,MER0117,2024-03-18 03:08:50,34.82,JPY,TRANSFER,REVERSED,2024-03-18 03:08:50
TXN00017223,ACC001837,MER0098,2025-02-07 17:41:31,41.15,INR,WITHDRAWAL,POSTED,2025-02-07 17:41:31
TXN00017224,ACC002259,MER0060,2024-06-04 12:34:43,2.41,INR,TRANSFER,PENDING,2024-06-04 12:34:43
TXN00017225,ACC002123,MER0113,2025-01-21 21:08:39,9.07,gbp,purchase,posted,2025-01-21 21:08:39
TXN00017226,ACC001766,MER0010,2024-06-14 17:19:19,14.64,JPY,DEPOSIT,DECLINED,2024-06-14 17:19:19
TXN00017227,ACC001070,MER0077,2024-03-03 01:10:18,31.5,CAD,DEPOSIT,posted,2024-03-03 01:10:18
TXN00017228,ACC002461,MER0127,2024-09-28 12:30:44,10.82,CAD,DEPOSIT,PENDING,2024-09-28 12:30:44
TXN00017229,ACC000681,MER0034,2024-06-28 09:03:34,15.37,EUR,REFUND,posted,2024-06-28 09:03:34
TXN00017230,ACC003734,MER0044,2025-03-05 02:58:13,390.02,GBP,REFUND,POSTED,2025-03-05 02:58:13
TXN00017231,ACC001535,MER0077,2025-05-08 02:21:30,14.83,CAD,REFUND,POSTED,2025-05-08 02:21:30
TXN00017232,ACC001554,MER0026,2025-06-06 01:00:34,48.25,gbp,REFUND,PENDING,2025-06-06 01:00:34
TXN00017233,ACC000405,MER0143,2024-01-12 13:36:39,89.94,CAD,PURCHASE,POSTED,2024-01-12 13:36:39
TXN00017234,ACC002723,MER0039,2025-01-03 13:02:40,55.74,GBP,DEPOSIT,POSTED,2025-01-03 13:02:40
TXN00017235,ACC003316,MER0050,2025-05-09 17:08:25,12.63,JPY,WITHDRAWAL,DECLINED,2025-05-09 17:08:25
TXN00017236,ACC001326,MER0002,2024-12-13 20:01:45,22.96,CAD,PURCHASE,DECLINED,2024-12-13 20:01:45
TXN00017237,ACC000657,MER0030,2024-07-03 19:09:50,223.49,GBP,DEPOSIT,REVERSED,2024-07-03 19:09:50
TXN00017238,ACC003380,MER0146,2024-03-28 23:18:37,20.05,JPY,PURCHASE,DECLINED,2024-03-28 23:18:37
TXN00017239,ACC003924,MER0123,2024-05-09 09:10:50,31.0,GBP,purchase,posted,2024-05-09 09:10:50
TXN00017240,ACC003453,MER0073,2024-07-27 20:57:57,14.22,NGN,PURCHASE,DECLINED,2024-07-27 20:57:57
TXN00017241,ACC003409,MER0112,2025-04-02 14:11:55,10.28,GBP,PURCHASE,posted,2025-04-02 14:11:55
TXN00017242,ACC003337,MER0063,2024-06-18 15:33:41,9.17,NGN,WITHDRAWAL,POSTED,2024-06-18 15:33:41
TXN00017243,ACC002683,MER0032,2024-05-29 12:13:00,54.46,usd,WITHDRAWAL,POSTED,2024-05-29 12:13:00
TXN00017244,ACC001212,MER0064,2024-12-28 06:31:26,167.98,INR,DEPOSIT,PENDING,2024-12-28 06:31:26
TXN00017245,ACC002825,MER0100,2024-11-17 08:48:54,7.77,USD,TRANSFER,PENDING,2024-11-17 08:48:54
TXN00017246,ACC003395,MER0006,2024-01-08 16:01:53,13.59,JPY,PURCHASE,REVERSED,2024-01-08 16:01:53
TXN00017247,ACC000827,MER0121,2024-09-24 11:43:57,23.35,INR,PURCHASE,DECLINED,2024-09-24 11:43:57
TXN00017248,ACC002709,MER0142,2024-12-27 00:06:11,9.99,GBP,DEPOSIT,POSTED,2024-12-27 00:06:11
TXN00017249,ACC001091,MER0088,2025-05-10 22:12:59,18.3,usd,DEPOSIT,PENDING,2025-05-10 22:12:59
TXN00017250,ACC003736,MER0052,2025-05-22 17:00:37,60.32,JPY,DEPOSIT,PENDING,2025-05-22 17:00:37
TXN00017251,ACC001000,MER0098,2024-04-17 03:53:55,14.08,usd,REFUND,PENDING,2024-04-17 03:53:55
TXN00017252,ACC002599,MER0031,2024-12-20 21:24:33,87.88,JPY,REFUND,posted,2024-12-20 21:24:33
TXN00017253,ACC001120,MER0102,2024-05-14 08:21:23,10.32,usd,PURCHASE,PENDING,2024-05-14 08:21:23
TXN00017254,ACC000855,MER0058,2024-10-28 06:36:57,22.83,CAD,PURCHASE,REVERSED,2024-10-28 06:36:57
TXN00017255,ACC001689,MER0032,2024-04-27 21:30:16,267.14,CAD,TRANSFER,DECLINED,2024-04-27 21:30:16
TXN00017256,ACC001373,MER0111,2024-05-19 19:06:35,9.83,NGN,REFUND,PENDING,2024-05-19 19:06:35
TXN00017257,ACC001838,MER0080,2024-04-16 14:22:02,9.62,usd,TRANSFER,REVERSED,2024-04-16 14:22:02
TXN00017258,ACC000123,MER0111,2024-12-19 19:21:26,4.92,JPY,TRANSFER,DECLINED,2024-12-19 19:21:26
TXN00017259,ACC002862,MER0033,2025-02-23 22:44:21,60.02,EUR,PURCHASE,DECLINED,2025-02-23 22:44:21
TXN00017260,ACC003019,MER0081,2024-06-17 23:59:36,7.25,JPY,TRANSFER,posted,2024-06-17 23:59:36
TXN00017261,ACC003872,MER0120,2024-06-21 06:07:01,126.85,NGN,DEPOSIT,DECLINED,2024-06-21 06:07:01
TXN00017262,ACC003088,MER0015,2024-07-16 22:58:27,17.51,INR,PURCHASE,REVERSED,2024-07-16 22:58:27
TXN00017263,ACC002083,MER0091,2024-05-26 22:43:25,16.54,INR,WITHDRAWAL,posted,2024-05-26 22:43:25
TXN00017264,ACC002130,MER0095,2024-02-17 05:32:50,131.23,NGN,DEPOSIT,DECLINED,2024-02-17 05:32:50
TXN00017265,ACC000398,MER0024,2025-06-23 13:42:37,15.07,gbp,DEPOSIT,posted,2025-06-23 13:42:37
TXN00017266,ACC001091,MER0044,2025-04-03 12:55:15,20548.07,CAD,DEPOSIT,DECLINED,2025-04-03 12:55:15
TXN00017267,ACC000234,MER0030,2024-10-02 13:06:01,13.8,USD,DEPOSIT,POSTED,2024-10-02 13:06:01
TXN00017268,ACC000551,MER0134,2024-09-13 16:49:17,9.91,GBP,REFUND,REVERSED,2024-09-13 16:49:17
TXN00017269,ACC002267,MER0038,2024-09-08 12:47:28,49.72,gbp,REFUND,PENDING,2024-09-08 12:47:28
TXN00017270,ACC000280,MER0022,2025-05-05 21:08:16,92.18,CAD,PURCHASE,PENDING,2025-05-05 21:08:16
TXN00017271,ACC002821,MER0120,2024-07-03 01:39:50,49.54,EUR,PURCHASE,REVERSED,2024-07-03 01:39:50
TXN00017272,ACC001262,MER0018,2024-10-06 03:11:52,32707.12,usd,purchase,posted,2024-10-06 03:11:52
TXN00017273,ACC002016,MER0076,2024-05-02 06:49:19,31.91,CAD,PURCHASE,REVERSED,2024-05-02 06:49:19
TXN00017274,ACC001318,MER0040,2024-06-29 20:44:09,103.22,NGN,TRANSFER,POSTED,2024-06-29 20:44:09
TXN00017275,ACC003318,MER0140,2025-01-22 21:37:53,30.28,gbp,TRANSFER,posted,2025-01-22 21:37:53
TXN00017276,ACC002429,MER0112,2025-03-02 06:15:48,34.4,CAD,TRANSFER,DECLINED,2025-03-02 06:15:48
TXN00017277,ACC003655,MER0114,2025-04-01 21:27:13,27.28,GBP,DEPOSIT,posted,2025-04-01 21:27:13
TXN00017278,ACC002362,MER0057,2024-01-08 06:14:46,20.6,INR,purchase,posted,2024-01-08 06:14:46
TXN00017279,ACC003365,MER0137,2024-06-03 02:18:46,121.44,CAD,TRANSFER,posted,2024-06-03 02:18:46
TXN00017280,ACC000951,MER0017,2025-02-08 14:33:22,9.72,EUR,WITHDRAWAL,PENDING,2025-02-08 14:33:22
TXN00017281,ACC000919,MER0037,2025-06-21 06:31:58,117.52,JPY,TRANSFER,REVERSED,2025-06-21 06:31:58
TXN00017282,ACC001718,MER0135,2025-05-29 06:03:11,41.98,usd,purchase,POSTED,2025-05-29 06:03:11
TXN00017283,ACC002382,MER0142,2024-08-14 09:48:07,34.1,CAD,REFUND,REVERSED,2024-08-14 09:48:07
TXN00017284,ACC001267,MER0116,2025-03-07 23:30:45,16.81,NGN,DEPOSIT,DECLINED,2025-03-07 23:30:45
TXN00017285,ACC002168,MER0079,2024-09-18 08:41:39,6.54,GBP,purchase,POSTED,2024-09-18 08:41:39
TXN00017286,ACC000628,MER0144,2024-12-27 09:21:31,1.63,usd,WITHDRAWAL,POSTED,2024-12-27 09:21:31
TXN00017287,ACC000729,MER0073,2025-06-13 00:43:10,46.86,NGN,purchase,REVERSED,2025-06-13 00:43:10
TXN00017288,ACC000206,MER0034,2024-01-25 16:33:37,53.43,JPY,REFUND,posted,2024-01-25 16:33:37
TXN00017289,ACC002824,MER0023,2024-08-21 11:21:23,6.96,USD,DEPOSIT,posted,2024-08-21 11:21:23
TXN00017290,ACC001103,MER0136,2025-03-02 18:06:23,12.05,CAD,PURCHASE,posted,2025-03-02 18:06:23
TXN00017291,ACC000835,MER0139,2024-04-01 06:51:56,16.35,JPY,PURCHASE,POSTED,2024-04-01 06:51:56
TXN00017292,ACC001467,MER0119,2025-03-05 11:26:26,10.26,USD,purchase,POSTED,2025-03-05 11:26:26
TXN00017293,ACC001403,MER0134,2024-10-19 00:11:14,18.08,EUR,WITHDRAWAL,DECLINED,2024-10-19 00:11:14
TXN00017294,ACC001842,MER0106,2025-04-02 02:03:16,107.82,USD,DEPOSIT,PENDING,2025-04-02 02:03:16
TXN00017295,ACC002932,MER0147,2025-04-20 18:00:58,134.35,INR,purchase,POSTED,2025-04-20 18:00:58
TXN00017296,ACC002613,MER0041,2024-04-14 10:50:36,30.19,USD,DEPOSIT,posted,2024-04-14 10:50:36
TXN00017297,ACC000291,MER0002,2024-09-21 01:19:19,21.12,JPY,purchase,REVERSED,2024-09-21 01:19:19
TXN00017298,ACC001305,MER0057,2024-02-21 12:22:34,18.31,NGN,REFUND,posted,2024-02-21 12:22:34
TXN00017299,ACC001614,MER0085,2024-11-27 20:16:11,8.22,INR,REFUND,PENDING,2024-11-27 20:16:11
TXN00017300,ACC001526,MER0040,2024-06-30 12:54:05,57.88,CAD,DEPOSIT,DECLINED,2024-06-30 12:54:05
TXN00017301,ACC001335,MER0146,2024-03-29 17:12:56,70.91,INR,TRANSFER,DECLINED,2024-03-29 17:12:56
TXN00017302,ACC000106,MER0107,2024-10-03 17:34:13,115.29,NGN,PURCHASE,DECLINED,2024-10-03 17:34:13
TXN00017303,ACC000214,MER0051,2024-12-12 20:42:33,68.08,NGN,DEPOSIT,DECLINED,2024-12-12 20:42:33
TXN00017304,ACC003574,MER0142,2025-06-06 01:55:38,47.63,GBP,REFUND,POSTED,2025-06-06 01:55:38
TXN00017305,ACC003038,MER0108,2024-12-29 03:19:43,5.74,INR,WITHDRAWAL,REVERSED,2024-12-29 03:19:43
TXN00017306,ACC000173,MER0072,2024-09-26 02:09:08,18.37,gbp,DEPOSIT,DECLINED,2024-09-26 02:09:08
TXN00017307,ACC003364,MER0068,2024-01-11 01:07:04,78.61,CAD,DEPOSIT,POSTED,2024-01-11 01:07:04
TXN00017308,ACC003394,MER0060,2025-05-08 04:14:25,11.67,JPY,purchase,DECLINED,2025-05-08 04:14:25
TXN00017309,ACC002726,MER0003,2024-01-22 09:33:05,57.57,usd,purchase,PENDING,2024-01-22 09:33:05
TXN00017310,ACC003814,MER0098,2024-08-04 09:50:16,3.37,GBP,PURCHASE,DECLINED,2024-08-04 09:50:16
TXN00017311,ACC000700,MER0097,2024-11-26 04:46:28,123.95,CAD,TRANSFER,REVERSED,2024-11-26 04:46:28
TXN00017312,ACC003081,MER0025,2024-12-03 00:17:26,7.55,USD,DEPOSIT,REVERSED,2024-12-03 00:17:26
TXN00017313,ACC000837,MER0026,2024-02-08 22:35:36,84.83,JPY,purchase,PENDING,2024-02-08 22:35:36
TXN00017314,ACC003308,MER0125,2024-06-07 03:41:51,64.84,usd,purchase,DECLINED,2024-06-07 03:41:51
TXN00017315,ACC002548,MER0137,2024-09-01 14:27:39,9.25,GBP,WITHDRAWAL,REVERSED,2024-09-01 14:27:39
TXN00017316,ACC003077,MER0088,2025-06-12 15:18:29,14.34,INR,WITHDRAWAL,POSTED,2025-06-12 15:18:29
TXN00017317,ACC002177,MER0039,2024-02-14 07:16:37,6.83,CAD,PURCHASE,POSTED,2024-02-14 07:16:37
TXN00017318,ACC003407,MER0075,2024-01-07 13:31:30,29.53,JPY,WITHDRAWAL,PENDING,2024-01-07 13:31:30
TXN00017319,ACC002745,MER0009,2025-04-23 20:18:45,3.77,CAD,PURCHASE,PENDING,2025-04-23 20:18:45
TXN00017320,ACC002810,MER0037,2025-06-27 23:18:04,13.94,INR,PURCHASE,PENDING,2025-06-27 23:18:04
TXN00017321,ACC003619,MER0044,2024-02-12 13:16:32,97.94,usd,TRANSFER,DECLINED,2024-02-12 13:16:32
TXN00017322,ACC001493,MER0138,2024-10-18 18:02:11,23.41,gbp,PURCHASE,POSTED,2024-10-18 18:02:11
TXN00017323,ACC001863,MER0030,2024-03-13 13:22:20,104.91,NGN,DEPOSIT,PENDING,2024-03-13 13:22:20
TXN00017324,ACC001262,MER0068,2024-10-11 16:04:37,50.31,usd,PURCHASE,DECLINED,2024-10-11 16:04:37
TXN00017325,ACC000684,MER0041,2024-09-05 09:52:54,37.93,USD,REFUND,PENDING,2024-09-05 09:52:54
TXN00017326,ACC003084,MER0072,2024-11-17 14:26:27,42.83,NGN,PURCHASE,posted,2024-11-17 14:26:27
TXN00017327,ACC001052,MER0032,2024-03-17 23:08:22,16.21,usd,DEPOSIT,DECLINED,2024-03-17 23:08:22
TXN00017328,ACC001529,MER0026,2024-09-04 07:09:31,23.09,NGN,PURCHASE,POSTED,2024-09-04 07:09:31
TXN00017329,ACC002994,MER0051,2025-05-11 07:35:30,34.21,JPY,WITHDRAWAL,POSTED,2025-05-11 07:35:30
TXN00017330,ACC003055,MER0023,2024-04-19 12:12:09,33.9,JPY,DEPOSIT,DECLINED,2024-04-19 12:12:09
TXN00017331,ACC001692,MER0137,2025-01-01 18:07:32,38.86,CAD,DEPOSIT,PENDING,2025-01-01 18:07:32
TXN00017332,ACC002831,MER0056,2025-03-13 05:47:02,7.03,GBP,WITHDRAWAL,POSTED,2025-03-13 05:47:02
TXN00017333,ACC001764,MER0042,2025-01-01 09:40:15,29.8,GBP,purchase,REVERSED,2025-01-01 09:40:15
TXN00017334,ACC003325,MER0089,2025-04-16 18:49:48,13.59,INR,TRANSFER,posted,2025-04-16 18:49:48
TXN00017335,ACC002632,MER0014,2025-05-15 15:34:23,76.51,EUR,DEPOSIT,REVERSED,2025-05-15 15:34:23
TXN00017336,ACC000814,MER0014,2024-02-05 17:28:27,55.56,NGN,TRANSFER,posted,2024-02-05 17:28:27
TXN00017337,ACC003730,MER0003,2025-05-06 18:01:43,33.59,GBP,WITHDRAWAL,DECLINED,2025-05-06 18:01:43
